id,title,artist,culture,image,hex1,hex2,hex3,percent1,percent2,percent3,hue1,hue2,hue3,year
298698,Cloaked Figure; verso: Half-Length figure with Bound Hands,Michelangelo Merisi da Caravaggio,Italian,https://nrs.harvard.edu/urn-3:HUAM:70580_dynmc,#c8af96,#c8c8af,#c8967d,0.479646018,0.414277286,0.074631268,Brown,Green,Grey,0
298714,Studies of Men's Heads,Michelangelo Buonarroti,Italian,https://nrs.harvard.edu/urn-3:HUAM:70889_dynmc,#af967d,#c8af96,#967d64,0.544722222,0.276388889,0.1475,Brown,Brown,Brown,0
298853,Apollo,Guido Reni,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS31560_dynmc,#c8c8c8,#afafaf,#969696,0.431868132,0.301318681,0.102271062,Grey,Grey,Grey,0
298893,Porta Romana,Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV203286_dynmc,#c8c8af,#c8af96,#af967d,0.311314985,0.307033639,0.121529052,Green,Brown,Brown,0
298912,A Prophet,Simone Cantarini,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV042231_dynmc,#c8af96,#c87d4b,#c86432,0.976502732,0.022349727,0.001147541,Brown,Brown,Orange,0
298915,Saint James the Less (Hercules or a Prophet),Baccio Bandinelli,Italian,https://nrs.harvard.edu/urn-3:HUAM:70634_dynmc,#e1c8af,#c8af96,#af967d,0.445318352,0.328689139,0.129812734,Orange,Brown,Brown,0
299198,"Razullo and Cucurucu, and Bello Sguardo and Coviello, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002751_dynmc,#e1e1e1,#afafaf,#c8c8c8,0.878487395,0.05092437,0.042857143,Grey,Grey,Grey,0
299221,Moses Striking the Rock,Carletto Caliari,Italian,https://nrs.harvard.edu/urn-3:HUAM:70255_dynmc,#7d7d64,#969696,#e1e1c8,0.622300885,0.331386431,0.019410029,Yellow,Grey,Green,0
299480,Three Heads of a Laborer,Käthe Kollwitz,German,,#e1c8af,#e1e1c8,#c8af96,0.673567251,0.246666667,0.069298246,Orange,Green,Brown,0
299498,Crouching Angel,Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS33389_dynmc,#7d7d7d,#646464,#e1e1e1,0.354789916,0.31977591,0.077591036,Grey,Grey,Grey,0
299659,Romantic Landscape,Franz Kobell,German,https://nrs.harvard.edu/urn-3:HUAM:INV203271_dynmc,#e1c8af,#4b3219,#644b32,0.194727273,0.158181818,0.149151515,Orange,Brown,Brown,0
306065,Profile Portrait of an Old Woman,Joseph Lindon Smith,American,https://nrs.harvard.edu/urn-3:HUAM:INV001685_dynmc,#e1e1e1,#c8c8af,unknown,0.999009901,0.000990099,unknown,Grey,Green,unknown,0
306505,"Hotel Seneca, Macon, France",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG8112_dynmc,#fafafa,#e1e1e1,#c8c8c8,0.486023392,0.291461988,0.092397661,White,Grey,Grey,0
306506,"Cornice of the Tower, Turin Cathedral",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG8115_dynmc,#fafafa,#c8c8c8,#afafaf,0.762142857,0.093154762,0.031190476,White,Grey,Grey,0
306557,View of Venice from the Canal; verso: Greek Key Design,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG8124_dynmc,#fafafa,#afafaf,#969696,0.783809524,0.11672619,0.082559524,White,Grey,Grey,0
306561,"Tower, Turin Cathedral",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG8141_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.616767677,0.137979798,0.074478114,Grey,Grey,Grey,0
306680,"Dory, Provincetown, Massachusetts",Denman Waldo Ross,American,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
306693,"Coal, Edgartown, Martha's Vineyard, Massachusetts",Denman Waldo Ross,American,https://nrs.harvard.edu/urn-3:HUAM:LEG253021,#7d644b,#af9664,#643219,0.232604167,0.219895833,0.190625,Yellow,Yellow,Brown,0
306718,Mexican Street,Denman Waldo Ross,American,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
306761,"Mt. Vesuvius, Bay of Naples, Italy",Denman Waldo Ross,American,https://nrs.harvard.edu/urn-3:HUAM:INV175589_dynmc,#e1e1af,#643200,#4b1900,0.817671958,0.078306878,0.047248677,Green,Brown,Red,0
306764,Sketches of Emilio Bassi,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG8253_dynmc,#afafaf,#969696,#c8c8c8,0.387464387,0.218461538,0.093846154,Grey,Grey,Grey,0
306874,Scene on the Nile,Denman Waldo Ross,American,https://nrs.harvard.edu/urn-3:HUAM:VRS35230_dynmc,#969696,#7d7d7d,#afafaf,0.302969188,0.250252101,0.220896359,Grey,Grey,Grey,0
306963,Madonna and Child with Angels,Joseph Lindon Smith,American,https://nrs.harvard.edu/urn-3:HUAM:INV001681_dynmc,#e1e1c8,#afafaf,#c8af96,0.895654762,0.063630952,0.035059524,Green,Grey,Brown,0
307124,"Garden, Granada, Spain",Denman Waldo Ross,American,https://nrs.harvard.edu/urn-3:HUAM:INV175521_dynmc,#e1e1c8,#4b6419,#647d32,0.472046784,0.06625731,0.040116959,Green,Green,Green,0
308253,Light and Shadow; verso: Flowers,Margaret Laighton,American,https://nrs.harvard.edu/urn-3:HUAM:VRS46310_dynmc,#000000,#fafafa,#191919,0.3415,0.288222222,0.258388889,Black,White,Grey,0
308398,Figures in a Boat,William Morris Hunt,American,https://nrs.harvard.edu/urn-3:HUAM:VRS44884_dynmc,#afafaf,#969696,#7d7d7d,0.414596491,0.223087719,0.107649123,Grey,Grey,Grey,0
308439,Landscape,William Morris Hunt,American,https://nrs.harvard.edu/urn-3:HUAM:VRS44890_dynmc,#afafaf,#969696,#7d7d7d,0.218166667,0.162277778,0.136277778,Grey,Grey,Grey,0
308480,Jean-Louis-Rodolphe Agassiz (1807-1873),William Morris Hunt,American,https://nrs.harvard.edu/urn-3:HUAM:VRS45166_dynmc,#c8c8c8,#000000,#afafaf,0.345333333,0.252666667,0.176222222,Grey,Black,Grey,0
308482,Market Cart and Peasant on the Road,William Morris Hunt,American,https://nrs.harvard.edu/urn-3:HUAM:VRS44885_dynmc,#000000,#fafafa,#191919,0.253888889,0.185833333,0.156833333,Black,White,Grey,0
308484,Head of a Man; verso: Head of a Girl,William Morris Hunt,American,https://nrs.harvard.edu/urn-3:HUAM:VRS44892_dynmc,#fafafa,#e1e1e1,#000000,0.390633609,0.329201102,0.181873278,White,Grey,Black,0
308510,Landscape,William Morris Hunt,American,https://nrs.harvard.edu/urn-3:HUAM:VRS44566_dynmc,#000000,#191919,#c8c8c8,0.388166667,0.224055556,0.153444444,Black,Grey,Grey,0
308693,Three Women,Chaim Gross,American,,#e1af96,#c8967d,#faafaf,0.7162,0.172866667,0.061533333,Orange,Grey,Red,0
308726,Inventor,Paul Cadmus,American,,#4b4b4b,#646464,#e1e1e1,0.212380952,0.201680672,0.140392157,Grey,Grey,Grey,0
310035,Perspective Study of Cubes,Oscar Fehrer,American,https://nrs.harvard.edu/urn-3:HUAM:76311_dynmc,#e1e1e1,#c8c8af,#afaf96,0.986920635,0.013015873,6.35E-05,Grey,Green,Green,0
310134,"Tracing from William Morris Hunt's ""The Discoverer"" Fresco, Assembly Chamber, State Capitol, Albany, New York",William Rimmer,American,https://nrs.harvard.edu/urn-3:HUAM:INV001669_dynmc,#e1c8af,#c8af96,#af967d,0.454410774,0.265185185,0.18013468,Orange,Brown,Brown,0
310217,"Ogival Arch Decorated with Roundels, and Head of a Bearded Man",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12012_dynmc,#fafafa,#e1e1e1,#c8c8c8,0.723414634,0.164336043,0.071111111,White,Grey,Grey,0
310239,Study of Turkeys,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:VRS37183_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.768673139,0.191067961,0.035857605,Grey,Grey,Grey,0
310255,"Sketch of Iron Gateway, Leon, Spain",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12019_dynmc,#e1e1e1,#c8c8c8,#fafafa,0.545803357,0.376306954,0.058657074,Grey,Grey,White,0
310262,Study After a Flagellation Scene,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12110_dynmc,#fafafa,#e1e1e1,#c8c8c8,0.663809524,0.279761905,0.040714286,White,Grey,Grey,0
310303,Byzantine Decoration with Two Saints in Roundels with Color Notations,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12108_dynmc,#fafafa,#e1e1e1,#c8c8c8,0.767083333,0.120059524,0.10327381,White,Grey,Grey,0
310313,Eve Tempting Adam; verso: Sketches for an Annunciation,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12133_dynmc,#fafafa,#e1e1e1,#c8c8c8,0.681845238,0.282440476,0.03297619,White,Grey,Grey,0
310329,"Monument to Benedetto Brugnolo da Legnago, Church of Santa Maria Gloríosa dei Frari, Venice",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12008_dynmc,#fafafa,#e1e1e1,#afafaf,0.60293578,0.081406728,0.066972477,White,Grey,Grey,0
310335,"A Window in Rouen, France",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12024_dynmc,#c8c8c8,#e1e1e1,#afafaf,0.467849462,0.421451613,0.072096774,Grey,Grey,Grey,0
310372,"Lily-Pad Design, for Boston Public Library",John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:DDC105937_dynmc,#c8af96,#e1e1e1,#af967d,0.792253968,0.171301587,0.030095238,Brown,Grey,Brown,0
310482,Study of a Wolf's Head; verso: Partial Study of an Ox,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:VRS37216_dynmc,#e1e1e1,#afafaf,#c8c8c8,0.476892655,0.233389831,0.197514124,Grey,Grey,Grey,0
310676,Study of a Wolf's head; verso: Partial Studies of Oxen,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:VRS37216_dynmc,#e1e1e1,#afafaf,#c8c8c8,0.476892655,0.233389831,0.197514124,Grey,Grey,Grey,0
310699,Study of a Roundel of a Peacock or Eagle on an Orb; verso: Sketches,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:DDC105936_dynmc,#c8c8af,#afaf96,#e1e1e1,0.835352113,0.113521127,0.033849765,Green,Green,Grey,0
310702,Dog,John Singer Sargent,American,https://nrs.harvard.edu/urn-3:HUAM:LEG12238_dynmc,#e1e1e1,#c8c8c8,#7d7d7d,0.691188406,0.10226087,0.049565217,Grey,Grey,Grey,0
312009,Saint Jerome with the Animals,Giulio Campi,Italian,https://nrs.harvard.edu/urn-3:HUAM:70678_dynmc,#af967d,#c8af7d,#e1e1c8,0.58519774,0.36779661,0.03920904,Brown,Brown,Green,0
312013,Vaulted Grotto with Statuary,Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:71103_dynmc,#e1c8af,#c8af96,#af967d,0.439487179,0.345230769,0.104820513,Orange,Brown,Brown,0
312091,Saint Lawrence Restoring Sight to Lucillus; verso: Figure Studies,Luca Giordano,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV203279_dynmc,#e1c8af,#c8af96,#af9664,0.493103448,0.391954023,0.095862069,Orange,Brown,Yellow,0
312092,Venus with Amorini,Luca Giordano,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV042233_dynmc,#644b19,#7d6432,#c8af96,0.161133787,0.15537415,0.153968254,Orange,Yellow,Brown,0
312408,View of Schandau from Across the River,Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:VRS64048_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.355451713,0.328971963,0.204859813,Grey,Grey,Grey,0
312417,View of Tetschen,Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:VRS64066_dynmc,#7d7d7d,#646464,#969696,0.42020202,0.246599327,0.211784512,Grey,Grey,Grey,0
312430,Interior Elevation of Ornamental Wall Design with Two Windows and Fireplace,Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:71113_dynmc,#e1c8af,#c8af96,#e1e1c8,0.485358255,0.362242991,0.099813084,Orange,Brown,Green,0
312463,Perspectival Elevation of the Temple of Diana of Ephesus,Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:71107_dynmc,#e1e1c8,#e1c8af,#c8af96,0.567111111,0.257407407,0.114444444,Green,Orange,Brown,0
312510,Studies of Heads,Daniel Nikolaus Chodowiecki,German,https://nrs.harvard.edu/urn-3:HUAM:VRS33340_dynmc,#969696,#afafaf,#7d7d7d,0.372212885,0.235966387,0.138767507,Grey,Grey,Grey,0
316090,The Vision of Ezekiel,Giorgio Ghisi,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV165506_dynmc,#7d7d64,#c8afaf,#64644b,0.261633987,0.199411765,0.195228758,Yellow,Red,Green,0
316308,Figure Study,Jacques Lipchitz,French,,#c8c8c8,#969696,#7d7d7d,0.684404762,0.084404762,0.079404762,Grey,Grey,Grey,0
318999,"CR 280, graphite sketch on ruled paper",Barnett Newman,American,,#4b1900,#c8af96,#c8c8af,0.318367347,0.234013605,0.203741497,Red,Brown,Green,0
320977,Standing Helmeted Male Nude Unsheathing a Dagger,Francesco Monti,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV163229_dynmc,#c8af7d,#af9664,#967d4b,0.454304207,0.22038835,0.136763754,Brown,Yellow,Brown,0
324229,Golden Ochre,"F. Weber & Company, Inc.",,https://nrs.harvard.edu/urn-3:HUAM:INV198465_dynmc,#e1e1e1,#966419,#af7d4b,0.471185682,0.217762864,0.076868009,Grey,Brown,Yellow,0
330697,"Study for ""Christ Chasing Money Changers from the Temple""",Giovanni Paolo Panini,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV204042_dynmc,#7d7d64,#646464,#c8af96,0.282884615,0.276282051,0.170320513,Yellow,Grey,Brown,0
349725,Plate for an Album Amicorum,Theodor de Bry,Flemish,https://nrs.harvard.edu/urn-3:HUAM:LEG252084,#afafaf,#c8c8c8,#646464,0.297669377,0.172195122,0.131653117,Grey,Grey,Grey,0
349729,Cartouche in Auricular Style with Six Compartments,Michiel Mosijn,Dutch,https://nrs.harvard.edu/urn-3:HUAM:LEG252088,#c8c8c8,#afafaf,#969696,0.796229508,0.137704918,0.043661202,Grey,Grey,Grey,0
349844,Grotesque with Venus Standing on a Sphere Flanked by Two Dolphins,Monogramist B. L.,French,https://nrs.harvard.edu/urn-3:HUAM:LEG251893,#c8c8c8,#afafaf,#969696,0.478550725,0.172289855,0.109449275,Grey,Grey,Grey,0
349848,Grotesque with Venus Disarming Cupid,Monogramist B. L.,French,https://nrs.harvard.edu/urn-3:HUAM:LEG251896,#c8c8c8,#afafaf,#969696,0.374200542,0.156910569,0.11598916,Grey,Grey,Grey,0
349896,"Cartouche, Its Field Formed by Drapery over an Ionic Monument Held by Two Skeletons Lying on the Entablature (left); Cartouche, Its Field Formed by a Shroud Hanging from a Cypress Tree Flanked by Skeletons (right)",Stefano Della Bella,Italian,https://nrs.harvard.edu/urn-3:HUAM:LEG252064,#c8c8c8,#afafaf,#e1e1e1,0.595017544,0.113824561,0.094385965,Grey,Grey,Grey,0
349898,"Tall Covered Vase, the Lifted Cover with Two Nude Men Surmounted by a Nude Woman",Master S. E.,Dutch,https://nrs.harvard.edu/urn-3:HUAM:LEG251938,#7d7d7d,#969696,#646464,0.490761905,0.170857143,0.158190476,Grey,Grey,Grey,0
349917,Ewer with Winged Heads of Putti in Linked Ovals above Dancing Nude Women,Master S. E.,Dutch,https://nrs.harvard.edu/urn-3:HUAM:LEG251957,#af9696,#c8af96,#7d6464,0.330813008,0.32097561,0.111300813,Brown,Brown,Brown,0
349921,"Covered Ewer with the Heads of Winged Putti, the Spout Supported by a Male Mask and a Garland",Master S. E.,Dutch,https://nrs.harvard.edu/urn-3:HUAM:LEG251961,#af967d,#7d6464,#644b4b,0.700333333,0.12075,0.0825,Brown,Brown,Brown,0
349928,Ewer with an Ewer Hanging from a Ribbon and Heads of a Satyr and a Veiled Woman,Master S. E.,Dutch,https://nrs.harvard.edu/urn-3:HUAM:LEG251968,#afafaf,#969696,#7d7d7d,0.422857143,0.265347985,0.104908425,Grey,Grey,Grey,0
349936,Ewer with a Winged Putto Grasping the Edge of an Egg and Dart Border,Master S. E.,Dutch,https://nrs.harvard.edu/urn-3:HUAM:LEG251976,#afafaf,#969696,#7d7d7d,0.439679487,0.281538462,0.087307692,Grey,Grey,Grey,0
350279,Foliate Design for a Breast Jewel with a Blossom on the Tip of the Large Motif,Pietro Cerini,Italian,https://nrs.harvard.edu/urn-3:HUAM:LEG252055,#c8c8c8,#afafaf,#969696,0.30039604,0.224620462,0.211947195,Grey,Grey,Grey,0
350285,"Frieze of Four Birds Perched on Blossoming Branches, Including a Hawk and a Magpie",Henry Le Roy,French,https://nrs.harvard.edu/urn-3:HUAM:LEG252040,#afafaf,#969696,#7d7d7d,0.327575758,0.238181818,0.153030303,Grey,Grey,Grey,0
350300,"Flowers, with Two Standards of Lilies at the Center",Adriaen Collaert,Flemish,https://nrs.harvard.edu/urn-3:HUAM:LEG252024,#c8c8c8,#afafaf,#969696,0.381259843,0.184566929,0.099160105,Grey,Grey,Grey,0
350309,"Interlace with Masks and Dappled Monsters, a Centered Keyhole Ornamented with a Four-Petaled Blossom",Unidentified Artist,French,https://nrs.harvard.edu/urn-3:HUAM:LEG252070,#afafaf,#c8c8c8,#969696,0.27627451,0.210980392,0.17745098,Grey,Grey,Grey,0
350312,Elaborate Escutcheon with One Female and Two Male Terms Bearing Baskets of Fruit on Their Heads,Unidentified Artist,French,https://nrs.harvard.edu/urn-3:HUAM:LEG252073,#afafaf,#c8c8c8,#7d7d7d,0.285280528,0.168316832,0.16,Grey,Grey,Grey,0
350313,"Key with Two Winged and Dappled Monsters, Their Tails Intertwined",Unidentified Artist,French,https://nrs.harvard.edu/urn-3:HUAM:LEG252074,#afafaf,#c8c8c8,#969696,0.570699588,0.112674897,0.101234568,Grey,Grey,Grey,0
350314,Foliate Openwork Escutcheon with Two Strawberries,Unidentified Artist,French,https://nrs.harvard.edu/urn-3:HUAM:LEG252075,#afafaf,#969696,#7d7d7d,0.354242424,0.178636364,0.140606061,Grey,Grey,Grey,0
350332,"Tizhaw kills Bahram (text recto and verso of folio 176, painting recto; text verso of folio 177), Illustrated double folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:755742,#c8c8af,#c8af96,#af967d,0.29,0.288305085,0.178983051,Green,Brown,Brown,0
350333,Grotesque with a Winged Female Torso Flanked by Owls,Johann Theodor de Bry,Flemish,https://nrs.harvard.edu/urn-3:HUAM:LEG252091,#afafaf,#4b4b4b,#646464,0.351054131,0.185584046,0.173561254,Grey,Grey,Grey,0
350335,"Forud kills Rivniz (text recto and verso of folio 163, painting recto; text verso of folio 164), Illustrated double folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:755745,#c8af96,#af967d,#c8c8af,0.494957983,0.192492997,0.154397759,Brown,Brown,Green,0
350339,"Court of Gayumars (text recto; painting verso of folio 15), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:760780,#c8af7d,#af967d,#967d64,0.348041237,0.272508591,0.094158076,Brown,Brown,Brown,0
350340,"Rustam Spears Pilsam (text recto; painting verso of folio 142), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:760792,#c8af96,#af967d,#96af96,0.419931973,0.182517007,0.142857143,Brown,Brown,Green,0
350343,"Rustam Executes Surkhah (text recto; painting verso of folio 102), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,,https://nrs.harvard.edu/urn-3:HUAM:755852,#c8af96,#af967d,#967d64,0.424561404,0.231789474,0.12154386,Brown,Brown,Brown,0
350351,"Giv Strikes Tizhaw on the Shoulder (text recto; painting verso of 178), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:755882,#af967d,#c8af96,#967d64,0.373824561,0.326596491,0.130315789,Brown,Brown,Brown,0
350352,"Manuchihr Slays Salm (text recto; painting verso of folio 43), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:755888,#c8af96,#af967d,#967d64,0.491859649,0.292842105,0.112912281,Brown,Brown,Brown,0
350779,"Rustam Battles Afrasiyab (Catching Him in a Lasso) (text recto; painting verso of folio 74), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:760785,#c8af96,#af967d,#e1c8af,0.474217687,0.221836735,0.106190476,Brown,Brown,Orange,0
350782,"Siyavush is Brought before Afrasiyab, as Farangis Pleads for his Life (text recto; painting verso of folio 135), Illustrated folio from a manuscript of the Shahnama by Firdawsi",unknown,Indian,https://nrs.harvard.edu/urn-3:HUAM:760791,#c8af96,#af967d,#967d64,0.490621469,0.358418079,0.095084746,Brown,Brown,Brown,0
353411,New Book of Ornaments,Étienne-Joseph Daudet,French,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
359139,The Sign of Monsieur Gersaint,Pierre Alexandre Aveline,French,https://nrs.harvard.edu/urn-3:HUAM:771731,#64644b,#7d6464,#e1c8af,0.396013746,0.234226804,0.205979381,Green,Brown,Orange,0
360056,A Bouquet of Flowers; verso: Sketch of a bouquet and grapes,Jan van Huysum II,Dutch,https://nrs.harvard.edu/urn-3:HUAM:771282,#644b4b,#967d64,#7d6464,0.35619883,0.193508772,0.173976608,Brown,Brown,Brown,0
360601,"Hilly Landscape with Path, Cluster of Trees, and View to the Mountains",Frans Boudewijns,Flemish,https://nrs.harvard.edu/urn-3:HUAM:768894,#96967d,#64644b,#4b4b32,0.299751244,0.260597015,0.165373134,Green,Green,Green,0
362063,Brawl in Ancient Rome(?),Daniel Nikolaus Chodowiecki,German,https://nrs.harvard.edu/urn-3:HUAM:771910,#afaf96,#c8afaf,#96967d,0.345530303,0.300454545,0.230151515,Green,Red,Green,0
362066,Three Adults with a Baby,Daniel Nikolaus Chodowiecki,German,https://nrs.harvard.edu/urn-3:HUAM:771913,#c8c8af,#afaf96,#96967d,0.515983936,0.325140562,0.13751004,Green,Green,Green,0
362976,The Eaters of Sausages and Fat,Joannes van Doetecum,Netherlandish,https://nrs.harvard.edu/urn-3:HUAM:770928,#967d7d,#c8c8af,#7d7d64,0.208362573,0.199415205,0.167192982,Brown,Green,Yellow,0
364146,Frances Clayton,Samuel Masury,American,https://nrs.harvard.edu/urn-3:HUAM:771396,#af967d,#967d64,#644b4b,0.208888889,0.203984674,0.200153257,Brown,Brown,Brown,0
364155,Miss E.A. Marsh,Russell A. Miller,American,https://nrs.harvard.edu/urn-3:HUAM:771413,#967d7d,#af9696,#7d6464,0.360833333,0.274469697,0.158030303,Brown,Brown,Brown,0
364156,Mary E. Cox M.D.,Unidentified Artist,American,https://nrs.harvard.edu/urn-3:HUAM:771415,#7d644b,#644b32,#967d64,0.269808429,0.239386973,0.197241379,Yellow,Brown,Brown,0
364162,"Untitled (Portrait of a woman kneeling, aiming a pistol with an American flag)",Amos H. Locke,American,https://nrs.harvard.edu/urn-3:HUAM:771427,#c8af96,#c8c8af,#7d644b,0.39057971,0.183333333,0.109057971,Brown,Green,Yellow,0
368024,Japan; Geisha,Unidentified Artist,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
